ID,State,COVID_19_Deaths,Percent_of_Total_COVID-19_Deaths
4455,38,703,0.1336819586403613
4456,38,0,0.0
4457,38,0,0.0
4458,38,0,0.0
4459,38,0,0.0
4460,38,0,0.0
4461,38,0,0.0
4462,38,NULL,NULL
4463,38,NULL,NULL
4464,38,NULL,NULL
4465,38,NULL,NULL
4466,38,NULL,NULL
4467,38,NULL,NULL
4468,38,13,0.0024720703589256004
4469,38,10,0.0019015925837889234
4470,38,NULL,NULL
4471,38,0,0.0
4472,38,0,0.0
4473,38,0,0.0
4474,38,0,0.0
4475,38,0,0.0
4476,38,0,0.0
4477,38,0,0.0
4478,38,NULL,NULL
4479,38,NULL,NULL
4480,38,NULL,NULL
4481,38,13,0.0024720703589256004
4482,38,10,0.0019015925837889234
4483,38,11,0.0020917518421678153
4484,38,15,0.0028523888756833847
4485,38,NULL,NULL
4486,38,0,0.0
4487,38,0,0.0
4488,38,0,0.0
4489,38,0,0.0
4490,38,0,0.0
4491,38,0,0.0
4492,38,NULL,NULL
4493,38,NULL,NULL
4494,38,NULL,NULL
4495,38,NULL,NULL
4496,38,NULL,NULL
4497,38,NULL,NULL
4498,38,16,0.003042548134062277
4499,38,24,0.004563822201093416
4500,38,30,0.0057047777513667694
4501,38,0,0.0
4502,38,0,0.0
4503,38,0,0.0
4504,38,0,0.0
4505,38,0,0.0
4506,38,0,0.0
4507,38,NULL,NULL
4508,38,NULL,NULL
4509,38,0,0.0
4510,38,0,0.0
4511,38,NULL,NULL
4512,38,NULL,NULL
4513,38,NULL,NULL
4514,38,NULL,NULL
4515,38,NULL,NULL
4516,38,0,0.0
4517,38,0,0.0
4518,38,0,0.0
4519,38,0,0.0
4520,38,0,0.0
4521,38,0,0.0
4522,38,0,0.0
4523,38,NULL,NULL
4524,38,0,0.0
4525,38,NULL,NULL
4526,38,NULL,NULL
4527,38,NULL,NULL
4528,38,NULL,NULL
4529,38,NULL,NULL
4530,38,NULL,NULL
4531,38,0,0.0
4532,38,0,0.0
4533,38,0,0.0
4534,38,0,0.0
4535,38,NULL,NULL
4536,38,NULL,NULL
4537,38,NULL,NULL
4538,38,29,0.005514618492987878
4539,38,15,0.0028523888756833847
4540,38,30,0.0057047777513667694
4541,38,81,0.015402899928690277
4542,38,62,0.011789874019491324
4543,38,57,0.010839077727596864
4544,38,55,0.010458759210839079
4545,38,24,0.004563822201093416
4546,38,0,0.0
4547,38,0,0.0
4548,38,0,0.0
4549,38,0,0.0
4550,38,0,0.0
4551,38,0,0.0
4552,38,0,0.0
4553,38,0,0.0
4554,38,0,0.0
4555,38,0,0.0
4556,38,0,0.0
4557,38,0,0.0
4558,38,NULL,NULL
4559,38,NULL,NULL
4560,38,NULL,NULL
4561,39,0,0.0
4562,39,NULL,NULL
4563,39,0,0.0
4564,39,0,0.0
4565,39,10,0.0019015925837889234
4566,39,27,0.005134299976230093
4567,39,46,0.008747325885429046
4568,39,227,0.04316615165200856
4569,39,74,0.014071785120038031
4570,39,368,0.06997860708343237
4571,39,1624,0.30881863560732115
4572,39,1381,0.2626099358212503
4573,39,3522,0.6697409080104587
4574,39,5779,1.0989303541716189
4575,39,9481,1.802899928690278
4576,39,0,0.0
4577,39,NULL,NULL
4578,39,0,0.0
4579,39,0,0.0
4580,39,NULL,NULL
4581,39,10,0.0019015925837889234
4582,39,13,0.0024720703589256004
4583,39,117,0.0222486332303304
4584,39,55,0.010458759210839079
4585,39,177,0.03365818873306394
4586,39,616,0.11713810316139767
4587,39,491,0.09336819586403614
4588,39,845,0.160684573330164
4589,39,758,0.1441407178512004
4590,39,723,0.13748514380793914
4591,39,0,0.0
4592,39,0,0.0
4593,39,0,0.0
4594,39,0,0.0
4595,39,0,0.0
4596,39,0,0.0
4597,39,0,0.0
4598,39,0,0.0
4599,39,0,0.0
4600,39,0,0.0
4601,39,0,0.0
4602,39,0,0.0
4603,39,NULL,NULL
4604,39,NULL,NULL
4605,39,NULL,NULL
4606,39,0,0.0
4607,39,0,0.0
4608,39,0,0.0
4609,39,0,0.0
4610,39,0,0.0
4611,39,NULL,NULL
4612,39,NULL,NULL
4613,39,20,0.0038031851675778467
4614,39,NULL,NULL
4615,39,22,0.004183503684335631
4616,39,72,0.013691466603280248
4617,39,59,0.011219396244354647
4618,39,132,0.02510102210601379
4619,39,135,0.025671499881150465
4620,39,122,0.02319942952222486
4621,39,0,0.0
4622,39,0,0.0
4623,39,0,0.0
4624,39,0,0.0
4625,39,0,0.0
4626,39,0,0.0
4627,39,0,0.0
4628,39,0,0.0
4629,39,0,0.0
4630,39,0,0.0
4631,39,NULL,NULL
4632,39,NULL,NULL
4633,39,NULL,NULL
4634,39,0,0.0
4635,39,0,0.0
4636,39,0,0.0
4637,39,0,0.0
4638,39,0,0.0
4639,39,0,0.0
4640,39,0,0.0
4641,39,NULL,NULL
4642,39,NULL,NULL
4643,39,NULL,NULL
4644,39,0,0.0
4645,39,NULL,NULL
4646,39,11,0.0020917518421678153
4647,39,10,0.0019015925837889234
4648,39,NULL,NULL
4649,39,12,0.002281911100546708
4650,39,NULL,NULL
4651,39,0,0.0
4652,39,NULL,NULL
4653,39,0,0.0
4654,39,NULL,NULL
4655,39,NULL,NULL
4656,39,11,0.0020917518421678153
4657,39,19,0.003613025909198954
4658,39,98,0.018635607321131446
4659,39,46,0.008747325885429046
4660,39,101,0.019206085096268123
4661,39,238,0.04525790349417637
4662,39,176,0.033468029474685045
4663,39,262,0.04982172569526978
4664,39,263,0.05001188495364867
4665,39,159,0.030235322082243877
4666,39,0,0.0
4667,39,0,0.0
4668,39,0,0.0
4669,39,0,0.0
4670,39,0,0.0
4671,39,0,0.0
4672,39,NULL,NULL
4673,39,NULL,NULL
4674,39,NULL,NULL
4675,39,0,0.0
4676,39,NULL,NULL
4677,39,NULL,NULL
4678,39,NULL,NULL
4679,39,NULL,NULL
4680,39,NULL,NULL
4681,40,0,0.0
4682,40,0,0.0
4683,40,0,0.0
4684,40,0,0.0
4685,40,0,0.0
4686,40,NULL,NULL
4687,40,NULL,NULL
4688,40,21,0.003993344425956739
4689,40,NULL,NULL
4690,40,33,0.006275255526503447
4691,40,134,0.02548134062277157
4692,40,114,0.021678155455193727
4693,40,349,0.06636558117423343
4694,40,543,0.10325647729973852
4695,40,1069,0.20328024720703586
4696,40,0,0.0
4697,40,0,0.0
4698,40,0,0.0
4699,40,0,0.0
4700,40,0,0.0
4701,40,0,0.0
4702,40,NULL,NULL
4703,40,NULL,NULL
4704,40,NULL,NULL
4705,40,NULL,NULL
4706,40,29,0.005514618492987878
4707,40,26,0.004944140717851201
4708,40,31,0.005894937009745662
4709,40,27,0.005134299976230093
4710,40,24,0.004563822201093416
4711,40,0,0.0
4712,40,0,0.0
4713,40,0,0.0
4714,40,0,0.0
4715,40,0,0.0
4716,40,0,0.0
4717,40,0,0.0
4718,40,0,0.0
4719,40,0,0.0
4720,40,0,0.0
4721,40,0,0.0
4722,40,0,0.0
4723,40,NULL,NULL
4724,40,NULL,NULL
4725,40,NULL,NULL
4726,40,0,0.0
4727,40,0,0.0
4728,40,0,0.0
4729,40,0,0.0
4730,40,0,0.0
4731,40,NULL,NULL
4732,40,NULL,NULL
4733,40,NULL,NULL
4734,40,NULL,NULL
4735,40,NULL,NULL
4736,40,NULL,NULL
4737,40,NULL,NULL
4738,40,12,0.002281911100546708
4739,40,17,0.0032327073924411694
4740,40,14,0.0026622296173044926
4741,40,0,0.0
4742,40,0,0.0
4743,40,0,0.0
4744,40,0,0.0
4745,40,0,0.0
4746,40,0,0.0
4747,40,0,0.0
4748,40,NULL,NULL
4749,40,NULL,NULL
4750,40,0,0.0
4751,40,0,0.0
4752,40,0,0.0
4753,40,0,0.0
4754,40,0,0.0
4755,40,0,0.0
4756,40,0,0.0
4757,40,0,0.0
4758,40,0,0.0
4759,40,0,0.0
4760,40,0,0.0
4761,40,0,0.0
4762,40,0,0.0
4763,40,0,0.0
4764,40,0,0.0
4765,40,0,0.0
4766,40,NULL,NULL
4767,40,NULL,NULL
4768,40,NULL,NULL
4769,40,NULL,NULL
4770,40,NULL,NULL
4771,40,0,0.0
4772,40,NULL,NULL
4773,40,0,0.0
4774,40,NULL,NULL
4775,40,0,0.0
4776,40,NULL,NULL
4777,40,NULL,NULL
4778,40,10,0.0019015925837889234
4779,40,NULL,NULL
4780,40,12,0.002281911100546708
4781,40,46,0.008747325885429046
4782,40,39,0.0074162110767768
4783,40,58,0.011029236985975755
4784,40,45,0.008557166627050155
4785,40,35,0.006655574043261231
4786,40,0,0.0
4787,40,0,0.0
4788,40,0,0.0
4789,40,0,0.0
4790,40,0,0.0
4791,40,0,0.0
4792,40,0,0.0
4793,40,NULL,NULL
4794,40,NULL,NULL
4795,40,NULL,NULL
4796,40,NULL,NULL
4797,40,NULL,NULL
4798,40,0,0.0
4799,40,0,0.0
4800,40,0,0.0
4801,41,0,0.0
4802,41,NULL,NULL
4803,41,0,0.0
4804,41,NULL,NULL
4805,41,NULL,NULL
4806,41,10,0.0019015925837889234
4807,41,13,0.0024720703589256004
4808,41,86,0.01635369622058474
4809,41,30,0.0057047777513667694
4810,41,122,0.02319942952222486
4811,41,571,0.10858093653434751
4812,41,498,0.09469931067268837
4813,41,1142,0.21716187306869503
4814,41,1715,0.3261231281198004
4815,41,1576,0.2996909912051343
4816,41,NULL,NULL
4817,41,NULL,NULL
4818,41,0,0.0
4819,41,0,0.0
4820,41,NULL,NULL
4821,41,14,0.0026622296173044926
4822,41,20,0.0038031851675778467
4823,41,144,0.027382933206560496
4824,41,70,0.013311148086522461
4825,41,157,0.029855003565486093
4826,41,536,0.10192536249108627
4827,41,442,0.08405039220347041
4828,41,793,0.15079629189446161
4829,41,693,0.1317803660565724
4830,41,435,0.08271927739481816
4831,41,0,0.0
4832,41,0,0.0
4833,41,0,0.0
4834,41,0,0.0
4835,41,0,0.0
4836,41,0,0.0
4837,41,0,0.0
4838,41,NULL,NULL
4839,41,NULL,NULL
4840,41,NULL,NULL
4841,41,NULL,NULL
4842,41,0,0.0
4843,41,10,0.0019015925837889234
4844,41,NULL,NULL
4845,41,NULL,NULL
4846,41,0,0.0
4847,41,0,0.0
4848,41,0,0.0
4849,41,0,0.0
4850,41,0,0.0
4851,41,0,0.0
4852,41,0,0.0
4853,41,NULL,NULL
4854,41,NULL,NULL
4855,41,NULL,NULL
4856,41,11,0.0020917518421678153
4857,41,11,0.0020917518421678153
4858,41,13,0.0024720703589256004
4859,41,23,0.004373662942714523
4860,41,NULL,NULL
4861,41,0,0.0
4862,41,0,0.0
4863,41,0,0.0
4864,41,0,0.0
4865,41,NULL,NULL
4866,41,NULL,NULL
4867,41,0,0.0
4868,41,0,0.0
4869,41,0,0.0
4870,41,0,0.0
4871,41,0,0.0
4872,41,0,0.0
4873,41,0,0.0
4874,41,NULL,NULL
4875,41,0,0.0
4876,41,0,0.0
4877,41,0,0.0
4878,41,0,0.0
4879,41,0,0.0
4880,41,0,0.0
4881,41,0,0.0
4882,41,0,0.0
4883,41,0,0.0
4884,41,0,0.0
4885,41,0,0.0
4886,41,0,0.0
4887,41,0,0.0
4888,41,NULL,NULL
4889,41,NULL,NULL
4890,41,0,0.0
4891,41,0,0.0
4892,41,NULL,NULL
4893,41,0,0.0
4894,41,NULL,NULL
4895,41,NULL,NULL
4896,41,NULL,NULL
4897,41,NULL,NULL
4898,41,36,0.006845733301640124
4899,41,21,0.003993344425956739
4900,41,29,0.005514618492987878
4901,41,55,0.010458759210839079
4902,41,39,0.0074162110767768
4903,41,38,0.007226051818397908
4904,41,33,0.006275255526503447
4905,41,17,0.0032327073924411694
4906,41,0,0.0
4907,41,0,0.0
4908,41,0,0.0
4909,41,0,0.0
4910,41,0,0.0
4911,41,0,0.0
4912,41,0,0.0
4913,41,0,0.0
4914,41,0,0.0
4915,41,0,0.0
4916,41,0,0.0
4917,41,0,0.0
4918,41,0,0.0
4919,41,NULL,NULL
4920,41,NULL,NULL
4921,42,0,0.0
4922,42,0,0.0
4923,42,0,0.0
4924,42,0,0.0
4925,42,NULL,NULL
4926,42,NULL,NULL
4927,42,NULL,NULL
4928,42,19,0.003613025909198954
4929,42,NULL,NULL
4930,42,25,0.004753981459472308
4931,42,132,0.02510102210601379
4932,42,117,0.0222486332303304
4933,42,298,0.05666745899690991
4934,42,458,0.08709294033753269
4935,42,776,0.14756358450202045
4936,42,0,0.0
4937,42,0,0.0
4938,42,0,0.0
4939,42,0,0.0
4940,42,0,0.0
4941,42,0,0.0
4942,42,0,0.0
4943,42,NULL,NULL
4944,42,NULL,NULL
4945,42,NULL,NULL
4946,42,NULL,NULL
4947,42,0,0.0
4948,42,NULL,NULL
4949,42,NULL,NULL
4950,42,0,0.0
4951,42,0,0.0
4952,42,0,0.0
4953,42,0,0.0
4954,42,0,0.0
4955,42,NULL,NULL
4956,42,NULL,NULL
4957,42,NULL,NULL
4958,42,29,0.005514618492987878
4959,42,12,0.002281911100546708
4960,42,28,0.005324459234608985
4961,42,65,0.012360351794628001
4962,42,49,0.009317803660565723
4963,42,74,0.014071785120038031
4964,42,47,0.008937485143807938
4965,42,15,0.0028523888756833847
4966,42,0,0.0
4967,42,0,0.0
4968,42,0,0.0
4969,42,0,0.0
4970,42,0,0.0
4971,42,0,0.0
4972,42,NULL,NULL
4973,42,NULL,NULL
4974,42,0,0.0
4975,42,NULL,NULL
4976,42,NULL,NULL
4977,42,NULL,NULL
4978,42,NULL,NULL
4979,42,NULL,NULL
4980,42,NULL,NULL
4981,42,0,0.0
4982,42,0,0.0
4983,42,0,0.0
4984,42,0,0.0
4985,42,0,0.0
4986,42,0,0.0
4987,42,0,0.0
4988,42,0,0.0
4989,42,0,0.0
4990,42,0,0.0
4991,42,NULL,NULL
4992,42,NULL,NULL
4993,42,0,0.0
4994,42,0,0.0
4995,42,0,0.0
4996,42,0,0.0
4997,42,0,0.0
4998,42,0,0.0
4999,42,0,0.0
5000,42,0,0.0
5001,42,0,0.0
5002,42,0,0.0
5003,42,0,0.0
5004,42,0,0.0
5005,42,NULL,NULL
5006,42,NULL,NULL
5007,42,NULL,NULL
5008,42,NULL,NULL
5009,42,0,0.0
5010,42,0,0.0
5011,42,0,0.0
5012,42,0,0.0
5013,42,0,0.0
5014,42,0,0.0
5015,42,NULL,NULL
5016,42,NULL,NULL
5017,42,0,0.0
5018,42,NULL,NULL
5019,42,NULL,NULL
5020,42,NULL,NULL
5021,42,NULL,NULL
5022,42,NULL,NULL
5023,42,NULL,NULL
5024,42,NULL,NULL
5025,42,NULL,NULL
5026,42,0,0.0
5027,42,0,0.0
5028,42,0,0.0
5029,42,0,0.0
5030,42,0,0.0
5031,42,0,0.0
5032,42,0,0.0
5033,42,0,0.0
5034,42,0,0.0
5035,42,0,0.0
5036,42,0,0.0
5037,42,0,0.0
5038,42,0,0.0
5039,42,0,0.0
5040,42,0,0.0
5041,43,0,0.0
5042,43,NULL,NULL
5043,43,NULL,NULL
5044,43,NULL,NULL
5045,43,NULL,NULL
5046,43,11,0.0020917518421678153
5047,43,22,0.004183503684335631
5048,43,208,0.03955312574280961
5049,43,83,0.015783218445448062
5050,43,311,0.05913952935583551
5051,43,1152,0.21906346565248397
5052,43,951,0.1808414547183266
5053,43,2177,0.4139767054908486
5054,43,3022,0.5746612788210126
5055,43,2624,0.49897789398621345
5056,43,0,0.0
5057,43,0,0.0
5058,43,0,0.0
5059,43,0,0.0
5060,43,10,0.0019015925837889234
5061,43,21,0.003993344425956739
5062,43,28,0.005324459234608985
5063,43,143,0.027192773948181606
5064,43,61,0.01159971476111243
5065,43,167,0.03175659614927502
5066,43,524,0.09964345139053957
5067,43,422,0.08024720703589257
5068,43,580,0.11029236985975754
5069,43,484,0.09203708105538388
5070,43,309,0.05875921083907773
5071,43,0,0.0
5072,43,0,0.0
5073,43,0,0.0
5074,43,0,0.0
5075,43,0,0.0
5076,43,0,0.0
5077,43,0,0.0
5078,43,NULL,NULL
5079,43,NULL,NULL
5080,43,0,0.0
5081,43,NULL,NULL
5082,43,NULL,NULL
5083,43,NULL,NULL
5084,43,NULL,NULL
5085,43,NULL,NULL
5086,43,0,0.0
5087,43,0,0.0
5088,43,0,0.0
5089,43,0,0.0
5090,43,0,0.0
5091,43,0,0.0
5092,43,NULL,NULL
5093,43,NULL,NULL
5094,43,NULL,NULL
5095,43,NULL,NULL
5096,43,16,0.003042548134062277
5097,43,11,0.0020917518421678153
5098,43,31,0.005894937009745662
5099,43,18,0.003422866650820062
5100,43,19,0.003613025909198954
5101,43,0,0.0
5102,43,0,0.0
5103,43,0,0.0
5104,43,0,0.0
5105,43,0,0.0
5106,43,0,0.0
5107,43,NULL,NULL
5108,43,NULL,NULL
5109,43,NULL,NULL
5110,43,NULL,NULL
5111,43,NULL,NULL
5112,43,NULL,NULL
5113,43,0,0.0
5114,43,0,0.0
5115,43,0,0.0
5116,43,0,0.0
5117,43,0,0.0
5118,43,0,0.0
5119,43,0,0.0
5120,43,0,0.0
5121,43,0,0.0
5122,43,0,0.0
5123,43,0,0.0
5124,43,0,0.0
5125,43,NULL,NULL
5126,43,NULL,NULL
5127,43,NULL,NULL
5128,43,NULL,NULL
5129,43,NULL,NULL
5130,43,NULL,NULL
5131,43,NULL,NULL
5132,43,NULL,NULL
5133,43,NULL,NULL
5134,43,0,0.0
5135,43,NULL,NULL
5136,43,NULL,NULL
5137,43,NULL,NULL
5138,43,61,0.01159971476111243
5139,43,32,0.006085096268124554
5140,43,55,0.010458759210839079
5141,43,105,0.019966722129783693
5142,43,74,0.014071785120038031
5143,43,77,0.014642262895174708
5144,43,46,0.008747325885429046
5145,43,24,0.004563822201093416
5146,43,0,0.0
5147,43,0,0.0
5148,43,0,0.0
5149,43,0,0.0
5150,43,0,0.0
5151,43,0,0.0
5152,43,0,0.0
5153,43,0,0.0
5154,43,0,0.0
5155,43,0,0.0
5156,43,NULL,NULL
5157,43,NULL,NULL
5158,43,NULL,NULL
5159,43,NULL,NULL
5160,43,0,0.0
5161,44,NULL,NULL
5162,44,NULL,NULL
5163,44,NULL,NULL
5164,44,NULL,NULL
5165,44,17,0.0032327073924411694
5166,44,47,0.008937485143807938
5167,44,97,0.018445448062752556
5168,44,532,0.10116472545757071
5169,44,201,0.038222010934157356
5170,44,701,0.13330164012360352
5171,44,2637,0.5014499643451391
5172,44,2202,0.4187306869503209
5173,44,4571,0.8692179700499169
5174,44,6523,1.2404088424055146
5175,44,6522,1.2402186831471358
5176,44,0,0.0
5177,44,NULL,NULL
5178,44,0,0.0
5179,44,NULL,NULL
5180,44,14,0.0026622296173044926
5181,44,31,0.005894937009745662
5182,44,59,0.011219396244354647
5183,44,410,0.07796529593534585
5184,44,179,0.03403850724982172
5185,44,458,0.08709294033753269
5186,44,1184,0.2251485619206085
5187,44,917,0.17437603993344428
5188,44,1390,0.2643213691466603
5189,44,1157,0.2200142619443784
5190,44,770,0.1464226289517471
5191,44,0,0.0
5192,44,0,0.0
5193,44,0,0.0
5194,44,0,0.0
5195,44,0,0.0
5196,44,0,0.0
5197,44,NULL,NULL
5198,44,10,0.0019015925837889234
5199,44,NULL,NULL
5200,44,NULL,NULL
5201,44,27,0.005134299976230093
5202,44,21,0.003993344425956739
5203,44,27,0.005134299976230093
5204,44,19,0.003613025909198954
5205,44,NULL,NULL
5206,44,0,0.0
5207,44,0,0.0
5208,44,0,0.0
5209,44,0,0.0
5210,44,NULL,NULL
5211,44,NULL,NULL
5212,44,11,0.0020917518421678153
5213,44,59,0.011219396244354647
5214,44,29,0.005514618492987878
5215,44,51,0.009698122177323508
5216,44,159,0.030235322082243877
5217,44,128,0.024340385072498215
5218,44,277,0.052674114570953175
5219,44,283,0.05381507012122653
5220,44,235,0.0446874257190397
5221,44,0,0.0
5222,44,0,0.0
5223,44,0,0.0
5224,44,0,0.0
5225,44,0,0.0
5226,44,0,0.0
5227,44,NULL,NULL
5228,44,NULL,NULL
5229,44,NULL,NULL
5230,44,NULL,NULL
5231,44,NULL,NULL
5232,44,NULL,NULL
5233,44,NULL,NULL
5234,44,NULL,NULL
5235,44,0,0.0
5236,44,0,0.0
5237,44,0,0.0
5238,44,0,0.0
5239,44,0,0.0
5240,44,0,0.0
5241,44,0,0.0
5242,44,0,0.0
5243,44,NULL,NULL
5244,44,NULL,NULL
5245,44,NULL,NULL
5246,44,NULL,NULL
5247,44,NULL,NULL
5248,44,12,0.002281911100546708
5249,44,20,0.0038031851675778467
5250,44,13,0.0024720703589256004
5251,44,NULL,NULL
5252,44,31,0.005894937009745662
5253,44,NULL,NULL
5254,44,14,0.0026622296173044926
5255,44,70,0.013311148086522461
5256,44,186,0.03536962205847397
5257,44,331,0.06294271452341335
5258,44,2050,0.38982647967672923
5259,44,891,0.16943189921559304
5260,44,2285,0.43451390539576895
5261,44,5877,1.1175659614927502
5262,44,4543,0.8638935108153079
5263,44,6109,1.1616829094366532
5264,44,4954,0.9420489660090325
5265,44,3179,0.6045162823864987
5266,44,0,0.0
5267,44,0,0.0
5268,44,0,0.0
5269,44,0,0.0
5270,44,NULL,NULL
5271,44,NULL,NULL
5272,44,0,0.0
5273,44,NULL,NULL
5274,44,NULL,NULL
5275,44,NULL,NULL
5276,44,NULL,NULL
5277,44,NULL,NULL
5278,44,NULL,NULL
5279,44,NULL,NULL
5280,44,NULL,NULL
5281,45,0,0.0
5282,45,0,0.0
5283,45,0,0.0
5284,45,0,0.0
5285,45,NULL,NULL
5286,45,NULL,NULL
5287,45,NULL,NULL
5288,45,64,0.012170192536249107
5289,45,32,0.006085096268124554
5290,45,69,0.013120988828143571
5291,45,184,0.034989303541716185
5292,45,143,0.027192773948181606
5293,45,361,0.06864749227478013
5294,45,492,0.09355835512241502
5295,45,523,0.0994532921321607
5296,45,0,0.0
5297,45,0,0.0
5298,45,0,0.0
5299,45,0,0.0
5300,45,0,0.0
5301,45,0,0.0
5302,45,0,0.0
5303,45,NULL,NULL
5304,45,NULL,NULL
5305,45,NULL,NULL
5306,45,NULL,NULL
5307,45,NULL,NULL
5308,45,NULL,NULL
5309,45,NULL,NULL
5310,45,NULL,NULL
5311,45,0,0.0
5312,45,0,0.0
5313,45,0,0.0
5314,45,0,0.0
5315,45,0,0.0
5316,45,0,0.0
5317,45,NULL,NULL
5318,45,15,0.0028523888756833847
5319,45,NULL,NULL
5320,45,11,0.0020917518421678153
5321,45,29,0.005514618492987878
5322,45,22,0.004183503684335631
5323,45,29,0.005514618492987878
5324,45,NULL,NULL
5325,45,11,0.0020917518421678153
5326,45,0,0.0
5327,45,0,0.0
5328,45,0,0.0
5329,45,0,0.0
5330,45,0,0.0
5331,45,0,0.0
5332,45,0,0.0
5333,45,NULL,NULL
5334,45,NULL,NULL
5335,45,NULL,NULL
5336,45,NULL,NULL
5337,45,NULL,NULL
5338,45,20,0.0038031851675778467
5339,45,16,0.003042548134062277
5340,45,21,0.003993344425956739
5341,45,0,0.0
5342,45,NULL,NULL
5343,45,0,0.0
5344,45,NULL,NULL
5345,45,NULL,NULL
5346,45,NULL,NULL
5347,45,NULL,NULL
5348,45,13,0.0024720703589256004
5349,45,NULL,NULL
5350,45,11,0.0020917518421678153
5351,45,17,0.0032327073924411694
5352,45,12,0.002281911100546708
5353,45,17,0.0032327073924411694
5354,45,13,0.0024720703589256004
5355,45,NULL,NULL
5356,45,0,0.0
5357,45,0,0.0
5358,45,0,0.0
5359,45,0,0.0
5360,45,0,0.0
5361,45,0,0.0
5362,45,0,0.0
5363,45,NULL,NULL
5364,45,0,0.0
5365,45,NULL,NULL
5366,45,NULL,NULL
5367,45,NULL,NULL
5368,45,NULL,NULL
5369,45,NULL,NULL
5370,45,0,0.0
5371,45,0,0.0
5372,45,0,0.0
5373,45,0,0.0
5374,45,0,0.0
5375,45,NULL,NULL
5376,45,NULL,NULL
5377,45,12,0.002281911100546708
5378,45,39,0.0074162110767768
5379,45,11,0.0020917518421678153
5380,45,45,0.008557166627050155
5381,45,89,0.016924173995721416
5382,45,65,0.012360351794628001
5383,45,87,0.016543855478963632
5384,45,75,0.014261944378416925
5385,45,51,0.009698122177323508
5386,45,0,0.0
5387,45,0,0.0
5388,45,0,0.0
5389,45,0,0.0
5390,45,0,0.0
5391,45,0,0.0
5392,45,0,0.0
5393,45,0,0.0
5394,45,0,0.0
5395,45,0,0.0
5396,45,0,0.0
5397,45,0,0.0
5398,45,0,0.0
5399,45,0,0.0
5400,45,0,0.0
5401,46,0,0.0
5402,46,0,0.0
5403,46,0,0.0
5404,46,0,0.0
5405,46,0,0.0
5406,46,0,0.0
5407,46,0,0.0
5408,46,NULL,NULL
5409,46,NULL,NULL
5410,46,NULL,NULL
5411,46,NULL,NULL
5412,46,NULL,NULL
5413,46,27,0.005134299976230093
5414,46,63,0.011980033277870216
5415,46,92,0.017494651770858093
5416,46,0,0.0
5417,46,0,0.0
5418,46,0,0.0
5419,46,0,0.0
5420,46,0,0.0
5421,46,0,0.0
5422,46,0,0.0
5423,46,0,0.0
5424,46,0,0.0
5425,46,0,0.0
5426,46,NULL,NULL
5427,46,NULL,NULL
5428,46,NULL,NULL
5429,46,0,0.0
5430,46,0,0.0
5431,46,0,0.0
5432,46,0,0.0
5433,46,0,0.0
5434,46,0,0.0
5435,46,0,0.0
5436,46,0,0.0
5437,46,0,0.0
5438,46,0,0.0
5439,46,0,0.0
5440,46,0,0.0
5441,46,0,0.0
5442,46,0,0.0
5443,46,0,0.0
5444,46,0,0.0
5445,46,NULL,NULL
5446,46,0,0.0
5447,46,0,0.0
5448,46,0,0.0
5449,46,0,0.0
5450,46,0,0.0
5451,46,0,0.0
5452,46,0,0.0
5453,46,0,0.0
5454,46,0,0.0
5455,46,0,0.0
5456,46,0,0.0
5457,46,0,0.0
5458,46,NULL,NULL
5459,46,NULL,NULL
5460,46,NULL,NULL
5461,46,0,0.0
5462,46,0,0.0
5463,46,0,0.0
5464,46,0,0.0
5465,46,0,0.0
5466,46,0,0.0
5467,46,0,0.0
5468,46,0,0.0
5469,46,0,0.0
5470,46,0,0.0
5471,46,0,0.0
5472,46,0,0.0
5473,46,0,0.0
5474,46,0,0.0
5475,46,0,0.0
5476,46,0,0.0
5477,46,0,0.0
5478,46,0,0.0
5479,46,0,0.0
5480,46,0,0.0
5481,46,0,0.0
5482,46,0,0.0
5483,46,0,0.0
5484,46,0,0.0
5485,46,0,0.0
5486,46,0,0.0
5487,46,0,0.0
5488,46,0,0.0
5489,46,0,0.0
5490,46,0,0.0
5491,46,0,0.0
5492,46,0,0.0
5493,46,0,0.0
5494,46,0,0.0
5495,46,0,0.0
5496,46,0,0.0
5497,46,0,0.0
5498,46,0,0.0
5499,46,0,0.0
5500,46,0,0.0
5501,46,0,0.0
5502,46,0,0.0
5503,46,0,0.0
5504,46,0,0.0
5505,46,0,0.0
5506,46,0,0.0
5507,46,0,0.0
5508,46,0,0.0
5509,46,0,0.0
5510,46,0,0.0
5511,46,0,0.0
5512,46,0,0.0
5513,46,0,0.0
5514,46,0,0.0
5515,46,0,0.0
5516,46,0,0.0
5517,46,0,0.0
5518,46,0,0.0
5519,46,0,0.0
5520,46,0,0.0
5521,47,0,0.0
5522,47,0,0.0
5523,47,0,0.0
5524,47,0,0.0
5525,47,NULL,NULL
5526,47,NULL,NULL
5527,47,NULL,NULL
5528,47,65,0.012360351794628001
5529,47,30,0.0057047777513667694
5530,47,128,0.024340385072498215
5531,47,555,0.10553838840028525
5532,47,454,0.08633230330401712
5533,47,1168,0.22210601378654626
5534,47,1817,0.34551937247444736
5535,47,2630,0.5001188495364868
5536,47,0,0.0
5537,47,0,0.0
5538,47,0,0.0
5539,47,0,0.0
5540,47,NULL,NULL
5541,47,NULL,NULL
5542,47,17,0.0032327073924411694
5543,47,96,0.018255288804373663
5544,47,48,0.009127644402186831
